toi,toipfx,st_tmag,ra,dec,pl_rade,pl_orbper,pl_insol,pl_eqt,pl_trandep,predicted_valley_radius,valley_distance_dex,novelty_raw,priority_score,science_case
7639.01,7639,11.1932,97.211407,-78.473059,2.6380002,10.4562977,283.978935,1147.0958311,780.6367648,1.972427265401664,0.1262738268643644,0.651246946937533,56.108669898033135,general_demographic_gain
2804.01,2804,8.9118,146.418889,-38.887361,4.4901713,4.8033954,760.1635216,1339.2032846,867.1363349,2.1937273953957876,0.31108025087438784,0.726504246806227,56.08335026701876,general_demographic_gain
5084.01,5084,7.564,45.954561,20.110588,1.15554,5.8321337,49.8722,740.0,274.0,1.6346217825628302,0.15063229837322878,0.49837285187657826,56.01113323032168,general_demographic_gain
6026.01,6026,8.9553,0.223191,35.752445,1.28307,1.2757761,357.418,1211.0,230.0,2.022035718835031,0.19753847237026995,0.6451331646831326,55.962894515560976,general_demographic_gain
4573.01,4573,11.0444,268.253758,66.134585,1.4160391,10.7155521,15.8954977,509.258495,424.299807,1.4447336484248707,0.00871254243807476,0.5996585098969531,55.93980522024218,radius_valley_probe
7180.01,7180,10.3767,336.652468,21.460785,3.18123,3.2607791,973.545,1556.0,574.0,2.253132856288629,0.14980826862097302,0.5063543927842536,55.842666330525326,general_demographic_gain
874.01,874,8.7542,96.069345,-46.93762,2.2395287,5.9049733,614.208654,1269.6930207,200.4796961,2.1437943540717055,0.018973509562159818,0.46760630260118513,55.702780170511524,radius_valley_probe
6276.03,6276,6.7213,175.256304,-44.404149,1.0314874,7.8708661,33.4599699,613.4104018,190.7947353,1.5656615483167897,0.18123395842724918,0.5858300655804485,55.596484024737435,general_demographic_gain
2486.01,2486,11.1869,59.85217,-36.476026,3.17311,1.5411764,233.78,1089.0,1510.0,1.9314237418076161,0.21560756212866916,0.9259306986203029,55.59017336454895,general_demographic_gain
213.02,213,9.7806,38.887291,-71.624247,1.1359985,7.7565534,37.2050274,629.8978948,286.2558604,1.5837037762328134,0.14429619434479984,0.5480419620481262,55.5865242105276,general_demographic_gain
6044.01,6044,9.97967,273.377336,55.206926,2.1962137,2.2538642,1142.2633882,1482.7274023,383.7274369,2.2923603003599813,0.018608282286183553,0.43631584097982046,55.53132622902513,radius_valley_probe
687.01,687,9.8445,137.672815,-45.098845,2.2115007,36.2995129,3.169782,340.3118696,1322.2472746,1.213846140114231,0.26052343951813106,0.5258240136230438,55.48811889448076,general_demographic_gain
5345.01,5345,11.0543,72.60148,33.014025,3.45691,1.1062164,996.39,1565.0,660.0,2.2587839202245457,0.18481338548368298,0.9161299826650623,55.4479824902136,general_demographic_gain
