toi,toipfx,tfopwg_disp,pl_pnum,st_tmag,ra,dec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_rad,log_period,log_radius,log_insol,log_teff
1226.01,1226,PC,1,11.5514,103.754836,-69.867129,3.9287851,1.8165271,485.9762569,2.329279,376.4612937,1123.4398689,5668.15,0.986943,0.5942582740557275,0.3672215112497632,2.5757203303464364,3.753441334749435
1242.01,1242,PC,1,11.598,248.553295,60.195927,0.3814849,0.565,570.0,2.0605,931.396,1539.0,4255.0,0.71,-0.41852264768672043,0.3139726188606071,2.969134368467168,3.628899564420607
1245.01,1245,PC,1,12.1819,283.53553,69.633534,4.8204512,1.756,1930.0,2.36747,17.8782,572.0,3692.0,0.52,0.6830876906245756,0.3742844844368714,1.2523237913380367,3.5672616923538745
1252.01,1252,PC,1,12.0623,266.686079,70.784502,1.1219715,0.8226121,3997.6445916,3.9968417,1132.461295,1479.5361862,5780.0,0.624,0.04998182523570726,0.601716947815294,3.054023367722245,3.761927838420529
1258.01,1258,PC,1,9.13619,209.484313,79.583322,10.2613397,4.855,726.0,3.60391,372.358,1152.0,6124.0,1.49,1.0112040650969323,0.556773936859906,2.5709606889663688,3.7870351820262234
1261.01,1261,PC,1,10.6965,268.016064,53.730699,18.0574016,3.592177,1198.0572128,3.8092663,58.1250403,704.2235859,5897.0,1.01,1.2566552569426321,0.5808413345874066,1.7643632670087468,3.7706311277778064
1262.01,1262,PC,1,9.5966,180.726502,74.061009,20.8774413,3.562,771.0,2.16145,17.8402,572.0,5396.0,0.9,1.3196772712754758,0.3347451936169514,1.2513997187850319,3.732071940999867
1263.01,1263,PC,1,8.5325,309.353641,22.654366,1.0214555,1.252,319.0,1.46266,733.19,1449.0,5098.0,0.82,0.009219451217695792,0.165143384714134,2.865216532975346,3.7073998311332486
1269.02,1269,PC,2,10.9897,249.69664,64.559181,9.2378703,2.535,660.0,2.22995,54.6767,757.0,5591.0,0.85,0.965571860444656,0.3482951253945565,1.73780229494043,3.747489492258673
1277.02,1277,PC,2,9.76775,172.747799,66.796529,14.8559691,3.711,1127.0,2.72638,64.0545,788.0,5544.0,0.86,1.1719009874122943,0.4355863872292496,1.8065496455017618,3.7438232216037504
1280.01,1280,PC,1,10.6355,291.465322,61.776153,9.6926392,3.0182304,1838.2370548,3.289074,36.4257934,626.5734732,4665.0,0.746003,0.9864420468066945,0.5170736446684644,1.56140902002993,3.668851648082519
1281.01,1281,PC,1,9.6635,199.442645,71.721051,6.390888,3.766,435.0,2.47201,376.532,1227.0,6191.0,1.32,0.8055612066256664,0.393050223267925,2.575801891115365,3.7917608040129047
1287.01,1287,PC,1,8.593,308.747621,63.474938,9.6001126,4.9882857,380.4193796,2.4070295,193.1543783,950.8147029,5891.0,1.2103699,0.9822763269220556,0.3814814129209408,2.285904556902166,3.7701890227359933
1293.01,1293,PC,1,10.8605,230.310094,63.565285,1.6849938,0.916,990.0,3.76716,342.918,1198.0,5923.0,1.11,0.22659830720691732,0.5760140660863163,2.535190282127201,3.7725417326409434
1404.01,1404,PC,1,10.9425,292.196087,58.614764,6.8674054,3.488,779.0,2.4024,297.944,1157.0,6051.5,1.03,0.8367926856330496,0.3806453191909247,2.4741346440211553,3.7818630376241984
1404.02,1404,PC,2,10.9425,292.196087,58.614764,14.431887,3.265,1687.0,3.73311,52.4908,749.0,6051.5,1.03,1.1593231197357974,0.5720707870570761,1.7200831917991544,3.7818630376241984
1432.01,1432,PC,1,9.4653,329.401792,36.321404,6.1095756,2.441,510.0,2.19963,117.102,916.0,5587.0,0.91,0.7860110431427748,0.34234963424388803,2.0685643125065765,3.7471786713601642
1434.01,1434,PC,1,8.0621,176.380591,65.541314,29.871853,4.6960535,712.5668187,2.4078494,12.0302137,474.9939578,5393.86,0.735511,1.4752621634382275,0.38162932029578844,1.0802733420452868,3.731899669959564
1435.01,1435,PC,1,9.9802,203.537946,67.62123,0.6858178,1.3936363,148.2277582,0.9996714,2010.0397143,1707.7366899,5142.0,0.82354,-0.16379124721544985,-0.00014273261900725923,3.303204638281659,3.711132072306842
1436.01,1436,PC,1,11.0906,215.602155,55.334259,0.8675883,1.3814953,321.4840933,1.4302423,1118.0589981,1474.8095115,5011.22,0.74524,-0.06168631336565912,0.1554096183314219,3.0484647211472127,3.699943469333718
1440.01,1440,PC,1,9.80972,283.794562,64.53137,15.5174519,5.322,434.0,2.43592,207.048,1056.0,5780.0,1.34,1.1908204078614006,0.3866630211820748,2.3160710397494864,3.761927838420529
1440.02,1440,PC,2,9.80972,283.794562,64.53137,4.6274206,4.6582573,152.4142924,1.43332,557.8163511,1239.4886654,5780.0,1.34,0.665338975609123,0.1563431608924646,2.7464912404578627,3.761927838420529
1441.01,1441,PC,1,9.48477,305.412906,58.140828,22.092974,5.813,435.0,2.33525,64.932,790.0,5885.0,1.24,1.3442541814600633,0.36833338075163774,1.8124587799802065,3.7697464671794534
1445.01,1445,PC,1,10.6074,292.76774,71.497358,9.8130697,3.91,630.0,2.67352,175.261,1013.0,6240.0,1.06,0.991804883550431,0.427083437307558,2.243685285351276,3.795184589682424
1445.02,1445,PC,2,10.6074,292.76774,71.497358,4.7842093,2.947,390.0,2.14401,428.772,1267.0,6240.0,1.06,0.6798101709483164,0.3312268066432562,2.632226416977313,3.795184589682424
1446.01,1446,PC,1,10.7502,302.001457,51.361796,6.3170657,2.4466954,688.3375977,2.4720516,108.3220651,822.8089031,5180.0,0.83031,0.8005153937534913,0.3930575316924185,2.034716931003047,3.714329759745233
1449.02,1449,PC,2,10.745,300.708664,39.668371,2.3691849,1.6840374,699.3113402,1.614201,427.9831307,1160.0492093,5780.0,0.604385,0.374598956001839,0.2079576120191193,2.6314266512835305,3.761927838420529
1464.01,1464,PC,1,10.8597,288.384969,62.203124,11.3125266,2.5943007,861.7265878,2.686447,56.1140618,698.0518398,5290.0,0.854841,1.0535596134039458,0.4291782769409708,1.7490717061206933,3.7234556720351857
1466.01,1466,PC,1,11.0278,307.396532,61.550725,1.8718991,1.475,920.0,2.40733,167.099,1001.0,4201.0,0.75,0.2722824354842368,0.3815356280214049,2.222973850876148,3.623352681537992
1533.01,1533,PC,1,10.1128,355.246721,57.485242,3.6458046,1.828,1168.0,2.93272,173.908,1011.0,5053.0,0.88,0.5617933885603656,0.46727060090768635,2.24031956058777,3.7035492982382303
1537.01,1537,PC,1,10.473,348.58145,44.508759,6.4902646,2.545,1080.0,3.24146,159.69,990.0,5999.0,0.96,0.8122624028061355,0.5107406667266873,2.2032777208924172,3.778078861937455
1598.01,1598,PC,1,8.6344,28.660315,37.005042,1.1020719,0.864,580.0,4.33066,958.145,1549.0,6011.0,1.73,0.04220992913884271,0.6365540886201467,2.9814312376116106,3.778946727968617
1610.01,1610,PC,1,10.3727,263.543417,61.121472,2.5287981,1.286,387.0,2.29951,228.804,1083.0,5740.2,1.19,0.4029141565266255,0.3616353025534032,2.359463612615491,3.7589270243462654
1643.01,1643,PC,1,8.6628,272.264241,53.217729,20.0795217,1.2186554,1065.5355707,2.7170462,15.8594327,508.9693869,4763.0,0.777584,1.302753363576334,0.43409702311957565,1.2002876483242069,3.6778805815115905
1655.01,1655,PC,1,10.3309,61.172234,52.256992,3.2786617,2.631,1101.0,3.61232,396.593,1243.0,5411.0,1.15,0.5156966074583752,0.5577862156388271,2.5983450444930805,3.733277533932582
1659.02,1659,PC,2,9.56906,277.925194,82.305949,3.3985674,2.197,171.0,1.18609,456.908,1288.0,5977.0,1.01,0.5312958872221836,0.07411764435741773,2.6598287621822947,3.7764832558336816
1664.01,1664,PC,1,9.17708,276.937885,55.755753,11.835079,2.094,336.0,2.5354,52.6622,750.0,6225.0,1.34,1.0731711612215495,0.4040464859922965,1.7214989981028002,3.794139355767774
1686.01,1686,PC,1,9.86671,61.731142,66.119599,6.7053949,3.8459321,575.2056582,3.7076274,505.2996309,1209.2246588,6141.0,1.45858,0.826424359792488,0.5690960830089523,2.7035489810046034,3.788239097382168
1687.01,1687,PC,1,9.83739,66.834993,73.023689,10.2596322,1.8234891,1080.9213165,3.9130735,106.7468895,819.8012135,5734.0,0.978325,1.0111317919284708,0.5925180054127251,2.028355228964815,3.7584576886104655
1697.01,1697,PC,1,11.1744,290.10886,61.085447,10.716524,3.075,1280.0,2.34185,19.7169,587.0,4067.0,0.65,1.0300539409145901,0.3695590742297065,1.2948386337935427,3.6092741724045876
1699.01,1699,PC,1,10.8756,125.188745,46.203604,4.5470055,2.382923,813.7370725,3.0070741,341.4514343,1096.3569775,5654.4,1.03909,0.6577254795225056,0.4781441300707878,2.533328941354518,3.75238652782667
1706.01,1706,PC,1,10.486,285.205602,60.233671,4.5156072,2.628,449.0,2.07194,470.034,1297.0,5617.0,0.97,0.6547161568375434,0.3163771747960698,2.672129273847038,3.749504423876142
1706.02,1706,PC,2,10.486,285.205602,60.233671,7.4057777,2.778,325.0,1.67743,253.592,1111.0,5617.0,0.97,0.8695706716464114,0.22464440589137788,2.404135548852215,3.749504423876142
1718.01,1718,PC,1,8.2558,112.018025,30.321732,5.5870396,2.745,1907.0,4.24332,134.155,948.0,5378.0,0.94,0.7471817495775502,0.6277057842987558,2.127606863604628,3.730620797887283
1722.01,1722,PC,1,9.52682,114.345213,61.153925,9.6052235,3.628,1437.0,3.86469,136.86,952.0,6137.0,1.09,0.9825074747351842,0.587114663405996,2.136276535660292,3.787956123283932
1727.01,1727,PC,1,9.75149,93.558549,53.135925,1.8308782,1.5764906,464.5713657,2.1988321,990.6913333,1430.8837135,5566.0,0.98869,0.2626594536259141,0.3421920684570138,2.9959383637430808,3.745543201998024
1732.01,1732,PC,1,11.3266,111.801451,53.045268,4.1192231,2.1841675,1236.5042452,2.2236629,44.2458262,657.7908482,3876.0,0.632571,0.6148153142858714,0.347068950281324,1.6458723090722223,3.5883837683787276
1734.01,1734,PC,1,10.2713,254.503289,57.305263,28.8745078,4.4849765,584.5089133,2.7122882,28.0202951,586.7970552,5773.0,0.988898,1.4605145899022483,0.4333358345385663,1.4474727048122376,3.761401557498631
1735.01,1735,PC,1,8.3412,313.339157,64.229166,10.3857602,3.101,380.0,2.37414,110.973,904.0,6439.0,1.26,1.0164382908164171,0.37550632516395827,2.0452173267382623,3.808818425092124
1738.01,1738,PC,1,12.4851,54.502163,50.955115,3.6985817,1.5474205,3061.8238445,4.3816478,59.7654849,709.1406179,3948.0,0.6692,0.5680352165129245,0.641637465724956,1.7764504474501657,3.596377143997599
1740.01,1740,PC,1,10.4274,351.017992,43.37667,19.428419,3.5727154,850.4127883,2.4616462,27.1745153,582.3179815,5366.0,0.835173,1.2884374610469167,0.39122563412369643,1.4341618065057953,3.7296506683359203
1741.01,1741,PC,1,10.5783,247.043455,63.499098,10.9406641,2.175,440.0,1.36492,10.665,503.0,4324.0,0.61,1.0390436845396276,0.13510719747441707,1.0279608597854475,3.6358856852812727
1745.01,1745,PC,1,12.7963,281.13629,54.949899,5.984871,2.2695614,2583.7788262,3.4443503,13.8196717,519.0,3759.0,0.424468,0.7770547939083541,0.5371073139838691,1.1404977260648115,3.5750723257138124
1746.01,1746,PC,1,11.9589,281.767709,54.910682,2.5253323,0.989829,1258.5718559,1.4761503,26.1017752,576.4840036,3340.0,0.410465,0.40231853356790287,0.16913057912484822,1.4166700450144085,3.5237464668115646
1746.02,1746,PC,2,11.9589,281.767709,54.910682,3.8776815,1.0297542,1077.9105507,1.365807,14.7343811,499.6923767,3340.0,0.410465,0.5885721346877562,0.13538933422334606,1.1683318985503983,3.5237464668115646
1747.01,1747,PC,1,10.4302,270.80605,60.675192,2.7546548,0.561,394.0,2.08088,71.0366,808.0,4435.0,0.7,0.44006718291619296,0.31824703607876254,1.851482166782722,3.646893624167745
